# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=3][T/m^n] polynom_a[n=4][T/m^n] polynom_a[n=6][T/m^n] polynom_a[n=7][T/m^n] polynom_a[n=8][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=10][T/m^n] polynom_a[n=13][T/m^n] 
+1.5530000000000001e+02 -8.9054532258392108e-08 +5.1113543845312292e-03 -2.0557273362223411e-05 -1.0969166847821521e+00 +2.0280395067115506e+00 -4.1672927008644387e+04 +2.0061343022588817e+06 +3.2616689197152483e+08 -1.0043065217509199e+10 -8.9085716686849146e+11 +1.1778911055624494e+17 
+1.5540000000000001e+02 -8.9099545393300771e-08 +5.0966693831362622e-03 -1.1262240624505283e-05 -1.0926962131488649e+00 +1.4010959601611968e+00 -2.7811958857147500e+04 +2.3402844908822640e+06 +2.0549391542224777e+08 -1.3115396253496605e+10 -5.3273914199742297e+11 +1.6926462478347517e+17 
+1.5550000000000000e+02 -8.9132297164466401e-08 +5.0820433094779845e-03 -3.5669064897947149e-06 -1.0886338254978172e+00 +8.0725881776924668e-01 -1.4064663992731959e+04 +2.7047783182682046e+06 +8.3255276429469019e+07 -1.6433834316617132e+10 -1.6572623016706241e+11 +2.2411310530374742e+17 
+1.5560000000000002e+02 -8.9152931359443995e-08 +5.0674729836618733e-03 +1.9414187586822023e-06 -1.0846338827745901e+00 +2.9265809258588393e-01 -1.5092472607464442e+03 +3.0728507326741130e+06 -3.0928539238932997e+07 -1.9756970710617847e+10 +1.8125087414419067e+11 +2.7836969913130589e+17 
+1.5570000000000002e+02 -8.9161591757479780e-08 +5.0529552257872609e-03 +4.6754220762357617e-06 -1.0806007455972579e+00 -9.6576048608591925e-02 +8.7760834618079371e+03 +3.4177365621994478e+06 -1.2743702136839592e+08 -2.2843395645774109e+10 +4.7926140758311566e+11 +3.2806953609700794e+17 
+1.5580000000000001e+02 -8.9158422180375328e-08 +5.0384868559566970e-03 +4.0478051230473132e-06 -1.0764387747618698e+00 -3.1431426161238968e-01 +1.5713136434235417e+04 +3.7126707020331835e+06 -1.9664978881847632e+08 -2.5451699946803238e+10 +6.9937496740692761e+11 +3.6924775576137395e+17 
+1.5590000000000001e+02 -8.9143566429231651e-08 +5.0240646942715829e-03 -5.2873765999674468e-07 -1.0720523309960837e+00 -3.1442679582369709e-01 +1.8223711918933270e+04 +3.9308880201088693e+06 -2.2894639638803875e+08 -2.7340474185432842e+10 +8.1266097178442407e+11 +3.9793949361215072e+17 
+1.5600000000000000e+02 -8.9117168310140985e-08 +5.0096855608351247e-03 -9.6415100755235055e-06 -1.0673457751248920e+00 -5.0784001196127915e-02 +1.5229612174437038e+04 +4.0456234204031397e+06 -2.1470641492926091e+08 -2.8268309262011719e+10 +7.9018888382244739e+11 +4.1017989031220998e+17 
+1.5610000000000002e+02 -8.9080130593809678e-08 +4.9953470905235546e-03 -2.3544763905464757e-05 -1.0622507090391808e+00 +5.0242571371269262e-01 +6.0843641368132921e+03 +4.0382938845887785e+06 -1.4798402386307409e+08 -2.8069394354551723e+10 +6.1378261398548682e+11 +4.0327804156396781e+17 
+1.5620000000000002e+02 -8.9036392197456836e-08 +4.9810501773037922e-03 -4.1160446202922733e-05 -1.0568076988291779e+00 +1.2897364003121699e+00 -8.1315038536280690e+03 +3.9230446843643361e+06 -3.7532650030360863e+07 -2.6880311567401703e+10 +3.0828611586719617e+11 +3.7963886040782163e+17 
+1.5630000000000001e+02 -8.8990650986581857e-08 +4.9667965299181214e-03 -6.1077456693256791e-05 -1.0510845517757208e+00 +2.2353642778161813e+00 -2.5905742726309731e+04 +3.7222032141504334e+06 +1.0421969984033190e+08 -2.4913241689340492e+10 -9.0702283570405258e+10 +3.4294122124050982e+17 
+1.5640000000000001e+02 -8.8947604837579388e-08 +4.9525878571083171e-03 -8.1884691683208922e-05 -1.0451490751308141e+00 +3.2635253885299647e+00 -4.5726100146329409e+04 +3.4580968584444444e+06 +2.6484499416165447e+08 -2.2380365422409374e+10 -5.4758419064817395e+11 +2.9686399719286438e+17 
+1.5650000000000000e+02 -8.8911951643817147e-08 +4.9384258676153300e-03 -1.0217104211949844e-04 -1.0390690761006385e+00 +4.2984354930653810e+00 -6.6080318496425170e+04 +3.1530529829406356e+06 +4.3191516050215870e+08 -1.9493863290093555e+10 -1.0267611005456615e+12 +2.4508605840704147e+17 
+1.5660000000000002e+02 -8.8888389276571123e-08 +4.9243122701800191e-03 -1.2052540629915802e-04 -1.0329123618950367e+00 +5.2643107507884785e+00 -8.5456147803200365e+04 +2.8293989583902443e+06 +5.9300218649805880e+08 -1.6465915873162603e+10 -1.4926346739300410e+12 +1.9128627618172672e+17 
+1.5670000000000002e+02 -8.8881615636559707e-08 +4.9102487735441539e-03 -1.3553667233370622e-04 -1.0267467397648840e+00 +6.0853667512834537e+00 -1.0234132691974858e+05 +2.5094621679183152e+06 +7.3567797045609498e+08 -1.3508703857215647e+10 -1.9096063220487388e+12 +1.3914352328859400e+17 
+1.5680000000000001e+02 -8.8896328587182763e-08 +4.8962370864508381e-03 -1.4579374119062072e-04 -1.0206400170324856e+00 +6.6858198037085668e+00 -1.1522360882420352e+05 +2.2155700207983074e+06 +8.4751452371260977e+08 -1.0834408166048180e+10 -2.2420777719846685e+12 +9.2336676253237072e+16 
+1.5690000000000001e+02 -8.8937226027641422e-08 +4.8822789176395948e-03 -1.4988550121330642e-04 -1.0146600008274480e+00 +6.9898855030761391e+00 -1.2259073239260844e+05 +1.9700498549960691e+06 +9.1608374433491266e+08 -8.6552090728291664e+09 -2.4544504335094668e+12 +5.4544601340222288e+16 
+1.5700000000000000e+02 -8.9009005832043870e-08 +4.8683759758534687e-03 -1.4640085010219288e-04 -1.0088744984758520e+00 +6.9217799873357313e+00 -1.2293044738095703e+05 +1.7952290838092626e+06 +9.2895761862222230e+08 -7.1832875447424431e+09 -2.5111259652451133e+12 +2.9446175895897548e+16 
+1.5710000000000002e+02 -8.9114239689834293e-08 +4.8545295506679034e-03 -1.3446403890662959e-04 -1.0033364322017944e+00 +6.4329129828781326e+00 -1.1525527808251599e+05 +1.7076435960242853e+06 +8.7792480797788644e+08 -6.5739629369321404e+09 -2.3884013163011729e+12 +1.9720208153311184e+16 
+1.5720000000000002e+02 -8.9246994557042598e-08 +4.8407392550043468e-03 -1.1534073489876146e-04 -9.9803918471647246e-01 +5.5834688727659305e+00 -1.0067685470542921e+05 +1.7006635196340226e+06 +7.7164074648711300e+08 -6.7551112482897196e+09 -2.1101548204227622e+12 +2.4045278939370584e+16 
+1.5730000000000001e+02 -8.9399211158263729e-08 +4.8270042826159777e-03 -9.0831975035585161e-05 -9.9296125361126064e-01 +4.4608265427854699e+00 -8.0831599906553427e+04 +1.7618674578334824e+06 +6.2297768637072945e+08 -7.5977468795416670e+09 -1.7121605007872776e+12 +4.0099900533938064e+16 
+1.5740000000000001e+02 -8.9562830251011608e-08 +4.8133238272589137e-03 -6.2738785280690431e-05 -9.8808113662169095e-01 +3.1523642797681188e+00 -5.7355924814243874e+04 +1.8788340624356733e+06 +4.4480778892501342e+08 -8.9728846626981907e+09 -1.2301921292754778e+12 +6.5562591757297536e+16 
+1.5750000000000000e+02 -8.9729792583559812e-08 +4.7996970826884285e-03 -3.2862194346268223e-05 -9.8337733144186146e-01 +1.7454605067348232e+00 -3.1886242994932352e+04 +2.0391419713254003e+06 +2.5000323362243110e+08 -1.0751539306395466e+10 -7.0002352580997156e+11 +9.8111869564350544e+16 
+1.5760000000000002e+02 -8.9892038907594163e-08 +4.7861232426581416e-03 -3.0032305588942207e-06 -9.7882833568386174e-01 +3.2749365244052692e-01 -6.0589684766655946e+03 +2.2303697943222369e+06 +5.1436205573393613e+07 -1.2804725268953005e+10 -1.5742853004112863e+11 +1.3542624708003379e+17 
+1.5770000000000002e+02 -9.0041509970196434e-08 +4.7726015009236780e-03 +2.5037077125351272e-05 -9.7441264705995900e-01 -1.0141578490426724e+00 +1.8489484978203654e+04 +2.4400961759425965e+06 -1.3802111426502854e+08 -1.5003457319245432e+10 +3.6181903409015948e+11 +1.7518424220234867e+17 
+1.5780000000000001e+02 -9.0170146521204935e-08 +4.7591310512396685e-03 +4.9457699987074832e-05 -9.7010876323382667e-01 -2.1921155566810389e+00 +4.0122703231557818e+04 +2.6558997442898895e+06 -3.0549654065345478e+08 -1.7218750080602287e+10 +8.2194532813982373e+11 +2.1506437062383917e+17 
+1.5790000000000001e+02 -9.0269889294886998e-08 +4.7457110873617859e-03 +6.8457604262287612e-05 -9.6589518192056112e-01 -3.1190007565068312e+00 +5.7204266902674506e+04 +2.8653591443864023e+06 -4.3811784702860081e+08 -1.9321618324497810e+10 +1.1871763994649641e+12 +2.5274515023519926e+17 
+1.5800000000000000e+02 -9.0332679061929761e-08 +4.7323408030446263e-03 +8.0235768381935505e-05 -9.6175040078136709e-01 -3.7074354022312579e+00 +6.8097769501631192e+04 +3.0560530035355422e+06 -5.2301290868271381e+08 -2.1183076667506458e+10 +1.4217385772359998e+12 +2.8590509663570499e+17 
+1.5810000000000002e+02 -9.0353206682870704e-08 +4.7190194458365106e-03 +8.3544619999618565e-05 -9.5765376020661708e-01 -3.8962515569423100e+00 +7.1651897675299086e+04 +3.2176436117855520e+06 -5.5109444120280707e+08 -2.2697675598813828e+10 +1.5003211755996272e+12 +3.1264828289665523e+17 
+1.5820000000000002e+02 -9.0337163536097865e-08 +4.7057464784582238e-03 +7.9350436260311924e-05 -9.5358797139168994e-01 -3.7291245783911298e+00 +6.8655765437514739e+04 +3.3481278774258122e+06 -5.2841495241420645e+08 -2.3854108821545071e+10 +1.4394666367198521e+12 +3.3278100807104454e+17 
+1.5830000000000001e+02 -9.0292991150428585e-08 +4.6925214174243848e-03 +6.9172962820187355e-05 -9.4953658827014797e-01 -3.2759409539324085e+00 +6.0383599142060448e+04 +3.4475863766302764e+06 -4.6481193924114549e+08 -2.4664605964501404e+10 +1.2661807931654971e+12 +3.4653512966666643e+17 
+1.5840000000000001e+02 -9.0229131041317412e-08 +4.6793437792499388e-03 +5.4531941978178263e-05 -9.4548316478559924e-01 -2.6065870251845471e+00 +4.8109622844937403e+04 +3.5160996867590467e+06 -3.7012288348683649e+08 -2.5141396660494614e+10 +1.0074694421610929e+12 +3.5414250510748819e+17 
+1.5850000000000000e+02 -9.0154024725238393e-08 +4.6662130804505306e-03 +3.6947115851512598e-05 -9.4141125492915334e-01 -1.7909491054221569e+00 +3.3108059799866736e+04 +3.5537484056467945e+06 -2.5418525909177521e+08 -2.5296710735827530e+10 +6.9033835587980029e+11 +3.5583499500190522e+17 
+1.5860000000000002e+02 -9.0076113706573489e-08 +4.6531288375384000e-03 +1.7938222277520341e-05 -9.3730441250734420e-01 -8.9891326806645944e-01 +1.6653128571618185e+04 +3.5606130628179489e+06 -1.2683650266505407e+08 -2.5142777394225216e+10 +3.4179320268969574e+11 +3.5184445015853734e+17 
+1.5870000000000002e+02 -9.0003839500544116e-08 +4.6400905670299060e-03 -9.7499698376147685e-07 -9.3314619154259970e-01 -3.6580855196962909e-04 +1.9052088687262160e+01 +3.5367742657349287e+06 +2.0859143255572107e+06 -2.4691826545547855e+10 -1.1160251892847208e+10 +3.4240273242280902e+17 
+1.5880000000000001e+02 -8.9945643630369839e-08 +4.6270977854375242e-03 -1.8272797616993806e-05 -9.2892014585486571e-01 +8.3480684069617350e-01 -1.5519944100725566e+04 +3.4823125489713727e+06 +1.2274449980142501e+08 -2.3956087439663338e+10 -3.4151618542295721e+11 +3.2774169333233350e+17 
+1.5890000000000001e+02 -8.9909967607175175e-08 +4.6141500092791495e-03 -3.2435439110173600e-05 -9.2460982954499804e-01 +1.5367184472277673e+00 -2.8689638204493029e+04 +3.3973085473445230e+06 +2.2530179078259820e+08 -2.2947790231320465e+10 -6.2226885478941833e+11 +3.0809319849013920e+17 
+1.5900000000000000e+02 -8.9905252947468302e-08 +4.6012467550664128e-03 -4.1943179303831563e-05 -9.2019879639052371e-01 +2.0354826937780697e+00 -3.8215806862648154e+04 +3.2818427806666605e+06 +2.9992031228893614e+08 -2.1679164038077873e+10 -8.2641248446680774e+11 +2.8368909739838035e+17 
+1.5910000000000002e+02 -8.9937346123031394e-08 +4.5883876047835134e-03 -4.5685688732827023e-05 -9.1567668585084694e-01 +2.2791774436347407e+00 -4.3145638699151008e+04 +3.1373068621363309e+06 +3.3922237705998737e+08 -2.0173481468094101e+10 -9.3367229039765332e+11 +2.5498653320609043e+17 
+1.5920000000000002e+02 -9.0001713333259030e-08 +4.5755724022782020e-03 -4.4190319827154827e-05 -9.1105747870325160e-01 +2.2877389870851959e+00 -4.3812003271529902e+04 +2.9703362647756264e+06 +3.4566971018393868e+08 -1.8498184424152924e+10 -9.5069817975452722e+11 +2.2334375044528035e+17 
+1.5930000000000001e+02 -9.0091225785317245e-08 +4.5628010568727244e-03 -3.8393819283443445e-05 -9.0636124150411412e-01 +2.0990667565465673e+00 -4.0869161655509779e+04 +2.7888775889475173e+06 +3.2418366022797483e+08 -1.6731758605003035e+10 -8.9087059120809839e+11 +1.9034429202788330e+17 
+1.5940000000000001e+02 -9.0198754649435494e-08 +4.5500734778817185e-03 -2.9232947355447830e-05 -9.0160804042551423e-01 +1.7510609679394411e+00 -3.4971390620568156e+04 +2.6008773008058178e+06 +2.7968570312261111e+08 -1.4952688504389254e+10 -7.6757032304342883e+11 +1.5757168225889354e+17 
+1.5950000000000000e+02 -9.0317171095120436e-08 +4.5373895746255617e-03 -1.7644463597013750e-05 -8.9681794192512354e-01 +1.2816217649568911e+00 -2.6772965079525962e+04 +2.4142819645482125e+06 +2.1709729741536391e+08 -1.3239459491531485e+10 -5.9417811966887073e+11 +1.2660945885761973e+17 
+1.5960000000000002e+02 -9.0439346319995764e-08 +4.5247492564220500e-03 -4.5651179842394254e-06 -8.9201101233120983e-01 +7.2864876464637007e-01 -1.6928149760456807e+04 +2.2370380996710206e+06 +1.4133982112295538e+08 -1.1670556535967833e+10 -3.8407450261478473e+11 +9.9041153410779840e+16 
+1.5970000000000002e+02 -9.0558151492358892e-08 +4.5121524325894245e-03 +9.0683287237264741e-06 -8.8720731799731611e-01 +1.3004220499980695e-01 -6.0912217794235103e+03 +2.0770922355264884e+06 +5.7334752433162637e+07 -1.0324464698115149e+10 -1.5064027536200861e+11 +7.6450298953974784e+16 
+1.5980000000000001e+02 -9.0666457787394856e-08 +4.4995990124452488e-03 +2.2319118684020712e-05 -8.8242692523945532e-01 -4.7629785661625806e-01 +5.0835455167378750e+03 +1.9423908869544794e+06 -2.9996461889532998e+07 -9.2796689045512810e+09 +9.2743849027476624e+10 +6.0420426385385144e+16 
+1.5990000000000001e+02 -9.0757136381937321e-08 +4.4870889053090926e-03 +3.4250494265445547e-05 -8.7768990047994833e-01 -1.0524713621831912e+00 +1.5941878602481782e+04 +1.8408806080522803e+06 -1.1573237269679692e+08 -8.6146544401816826e+09 +3.3269714882898383e+11 +5.2535072259547152e+16 
+1.6000000000000000e+02 -9.0823058465275228e-08 +4.4746220204975682e-03 +4.3925702965784972e-05 -8.7301630998036106e-01 -1.5605785662819851e+00 +2.5829510406356119e+04 +1.7805078927010286e+06 -1.9495158424646422e+08 -8.4079060386010542e+09 +5.5583905515141077e+11 +5.4377764397677320e+16 
+1.6010000000000002e+02 -9.0859146017542165e-08 +4.4621983208698217e-03 +5.0626640035339824e-05 -8.6842101583022224e-01 -1.9701831834653600e+00 +3.4208386150142214e+04 +1.7656861878159556e+06 -2.6355268543488365e+08 -8.7004320628581448e+09 +7.5093590103733777e+11 +6.6768727754991104e+16 
+1.6020000000000002e+02 -9.0868524333702035e-08 +4.4498179834381148e-03 +5.4509849283390131e-05 -8.6389806251126600e-01 -2.2807061443067194e+00 +4.1005368392458673e+04 +1.7866964130354840e+06 -3.2071475954543358e+08 -9.3833323039216766e+09 +9.1534320157541809e+11 +8.7474927291634592e+16 
+1.6030000000000001e+02 -9.0856369491518150e-08 +4.4374812387546567e-03 +5.5950519960216238e-05 -8.5943629018281942e-01 -2.4990317252327250e+00 +4.6263529938871201e+04 +1.8302863820711304e+06 -3.6643685919755614e+08 -1.0310229636495230e+10 +1.0485633332038640e+12 +1.1350001633944390e+17 
+1.6040000000000001e+02 -9.0827857579454043e-08 +4.4251883173733481e-03 +5.5323845781390500e-05 -8.5502453909908727e-01 -2.6320444765643360e+00 +5.0025949275538645e+04 +1.8832039448566069e+06 -4.0071808417961955e+08 -1.1334747268657129e+10 +1.1500988077166736e+12 +1.4184765355058947e+17 
+1.6050000000000000e+02 -9.0788164688265189e-08 +4.4129394498436799e-03 +5.3005020526789976e-05 -8.5065164928508241e-01 -2.6866289275561570e+00 +5.2335704151371072e+04 +1.9321968692484293e+06 -4.2355752653283703e+08 -1.2310507666261684e+10 +1.2194521114060154e+12 +1.6952148600622416e+17 
+1.6060000000000002e+02 -9.0742466917358125e-08 +4.4007348667219484e-03 +4.9369241603915132e-05 -8.4630646111034991e-01 -2.6696698326164596e+00 +5.3235877023550260e+04 +1.9640130435802471e+06 -4.3495431761241198e+08 -1.3091134377250500e+10 +1.2561258438190601e+12 +1.9352517750303859e+17 
+1.6070000000000002e+02 -9.0695940364300745e-08 +4.3885747985592657e-03 +4.4791705147957703e-05 -8.4197781468791122e-01 -2.5880518522723128e+00 +5.2769548205065083e+04 +1.9654002681896798e+06 -4.3490756988704604e+08 -1.3530250163265959e+10 +1.2596225481160508e+12 +2.1086237977266906e+17 
+1.6080000000000001e+02 -9.0653761093917669e-08 +4.3764594759071072e-03 +3.9647596419401580e-05 -8.3765455014073908e-01 -2.4486590567600977e+00 +5.0979786688903623e+04 +1.9231063445528448e+06 -4.2341630685115987e+08 -1.3481477790714916e+10 +1.2294445223075889e+12 +2.1853674451061709e+17 
+1.6090000000000001e+02 -9.0621105231302806e-08 +4.3643891293184585e-03 +3.4312121257306482e-05 -8.3332550767557467e-01 -2.2583766530598770e+00 +4.7909683535217649e+04 +1.8238791055172135e+06 -4.0047972701269788e+08 -1.2798440312737297e+10 +1.1650945499468401e+12 +2.1355192794359290e+17 
+1.6100000000000000e+02 -9.0603148835899071e-08 +4.3523639893464196e-03 +2.9160463398959313e-05 -8.2897952750038051e-01 -2.0240886402385758e+00 +4.3602306539198173e+04 +1.6544663830832604e+06 -3.6609684546377897e+08 -1.1334760771874763e+10 +1.0660749080933557e+12 +1.9291158607357494e+17 
+1.6110000000000002e+02 -9.0603602160618087e-08 +4.3403841411519912e-03 +2.4507811003920085e-05 -8.2461159481945490e-01 -1.7538293092374895e+00 +3.8153666586360712e+04 +1.4075361865175588e+06 -3.2081146064847994e+08 -9.0072378787788124e+09 +9.3360482343431201e+11 +1.5484501816635866e+17 
+1.6120000000000002e+02 -9.0620312090605507e-08 +4.3284490883363173e-03 +2.0429325224757105e-05 -8.2024127524694934e-01 -1.4602318037923412e+00 +3.1871504218578069e+04 +1.0994373813162632e+06 -2.6734617924436936e+08 -5.9853743357057629e+09 +7.7577044844026660e+11 +1.0248411686738754e+17 
+1.6130000000000001e+02 -9.0649659619652195e-08 +4.3165581891085178e-03 +1.6940143544897276e-05 -8.1589427940006720e-01 -1.1570780357968713e+00 +2.5116473851274608e+04 +7.5243901404958859e+05 -2.0896816161676094e+08 -2.5018485520902691e+09 +6.0237425230538281e+11 +4.0186418801964520e+16 
+1.6140000000000001e+02 -9.0688025741473341e-08 +4.3047108016793702e-03 +1.4055403235888019e-05 -8.1159631797375253e-01 -8.5814989960905375e-01 +1.8249229474414878e+04 +3.8881015572772478e+05 -1.4894456422300875e+08 +1.2106608514719691e+09 +4.2321869218371265e+11 -2.7690536328998628e+16 
+1.6150000000000000e+02 -9.0731791499913384e-08 +4.2929062842572158e-03 +1.1790258754744515e-05 -8.0737310154544817e-01 -5.7723024760112607e-01 +1.1630443846419665e+04 +3.0819839226394532e+04 -9.0542693582360402e+07 +4.9194755879017944e+09 +2.4810664444390506e+11 -9.6789213778248496e+16 
+1.6160000000000002e+02 -9.0777337906216063e-08 +4.2811439950506446e-03 +1.0159853291268373e-05 -8.0325034070024293e-01 -3.2810129803919608e-01 +5.6207772041175795e+03 -2.9926290276364540e+05 -3.7029755463498794e+07 +8.3919173804200211e+09 +8.6840702570467941e+10 -1.6275207914619402e+17 
+1.6170000000000002e+02 -9.0821045943711945e-08 +4.2694232922729138e-03 +9.1793206857285431e-06 -7.9925374626197465e-01 -1.2454476107996858e-01 +5.8088004745232956e+02 -5.7916895199149230e+05 +8.3271207985934028e+06 +1.1395307177481625e+10 -5.0776750260169510e+10 -2.2122158592841005e+17 
+1.6180000000000001e+02 -9.0859296649068571e-08 +4.2577435341304244e-03 +8.8638126342529745e-06 -7.9540902871008135e-01 +1.9656677716737625e-02 -3.1285783228151431e+03 -7.8662931085428060e+05 +4.2260657488883123e+07 +1.3696967012489542e+10 -1.5494292067670529e+11 -2.6784020441216726e+17 
+1.6190000000000001e+02 -9.0888471044554569e-08 +4.2461040788349547e-03 +9.2284763148430943e-06 -7.9174189878928936e-01 +9.0720566744973544e-02 -5.1469329279142457e+03 -8.9937489046799054e+05 +6.1503609859327391e+07 +1.5064218102179731e+10 -2.1585510394824762e+11 -2.9825039233173901e+17 
+1.6200000000000000e+02 -9.0904950124347411e-08 +4.2345042845942996e-03 +1.0288449369489197e-05 -7.8827806704849657e-01 +7.4864986077069692e-02 -5.1135292203374929e+03 -8.9513666883925023e+05 +6.2788816688599080e+07 +1.5264382260088402e+10 -2.2371082898810361e+11 -3.0809461655718400e+17 
+1.6210000000000002e+02 -9.0906133377326258e-08 +4.2229436065450102e-03 +1.2021172444809020e-05 -7.8503221963883330e-01 -3.5602248676729363e-02 -2.8153585222505994e+03 -7.5935663226375100e+05 +4.4149003855668902e+07 +1.4142797228516520e+10 -1.7254431098721701e+11 -2.9441871630284762e+17 
