# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=3][T/m^n] polynom_a[n=4][T/m^n] polynom_a[n=6][T/m^n] polynom_a[n=7][T/m^n] polynom_a[n=8][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=10][T/m^n] polynom_a[n=13][T/m^n] 
+7.9700000000000003e+01 -1.4132954280873954e-02 -6.8885222478248703e-05 +5.9116584386147615e+00 +4.2936095540863510e+00 +6.9651272589391534e+04 -2.4581669952267447e+08 -2.5765072854697828e+09 +7.4312829110792261e+11 +2.5769891018912055e+13 -1.6503628329077002e+15 -4.5298381069878782e+20 
+7.9800000000000011e+01 -1.4076693489650582e-02 -4.6546679553063870e-05 +5.9619521679129965e+00 +2.6058420864716845e+00 +6.8995485242625742e+04 -2.5271312600113270e+08 -1.8644512275833411e+09 +8.1056286124628467e+11 +1.9229751268156953e+13 -1.8145191351481038e+15 -3.5379557081532747e+20 
+7.9900000000000006e+01 -1.4020588986299799e-02 -2.7453099611888135e-05 +6.0121072191796738e+00 +1.0640648576021143e+00 +6.8262742455353466e+04 -2.5776919197396988e+08 -1.1801370734405568e+09 +8.6310791929869031e+11 +1.2882767056710305e+13 -1.9374372018686890e+15 -2.5594382805043728e+20 
+8.0000000000000000e+01 -1.3964640420342660e-02 -1.3325960720231234e-05 +6.0627741957196335e+00 -2.2627399569785356e-01 +6.7420132363537050e+04 -2.6041579751070541e+08 -5.6261968075852334e+08 +8.9669745605392151e+11 +7.0843912601477559e+12 -2.0089974390287208e+15 -1.6480591636898300e+20 
+8.0100000000000009e+01 -1.3908847929533412e-02 -5.4366194003277050e-06 +6.1144586457737500e+00 -1.1848157950573435e+00 +6.6442384166039439e+04 -2.6022086567637709e+08 -4.2890510984967984e+07 +9.0829424871863562e+11 +2.1189578854493557e+12 -2.0218000031106870e+15 -8.4739836320740393e+19 
+8.0200000000000003e+01 -1.3853213604492607e-02 -3.2559449413992514e-06 +6.1670858734848970e+00 -1.8315597582248961e+00 +6.5334792671176714e+04 -2.5730043843318659e+08 +3.8031258516245633e+08 +8.9897643689874268e+11 -2.0136747760823833e+12 -1.9793246609365068e+15 -1.6026250835611283e+19 
+8.0300000000000011e+01 -1.3797740024062855e-02 -5.8046858893646566e-06 +6.2204361239489154e+00 -2.2115945199767970e+00 +6.4110293977667796e+04 -2.5190758526198587e+08 +7.1631513850785613e+08 +8.7085098313559106e+11 -5.3847671689847080e+12 -1.8877710325650735e+15 +4.2073508512520258e+19 
+8.0400000000000006e+01 -1.3742429767075307e-02 -1.2103589063351968e-05 +6.2742896382023465e+00 -2.3700088033780262e+00 +6.2781824414333205e+04 -2.4429538019239682e+08 +9.7444271096836495e+08 +8.2602488653390515e+11 -8.0655800173842373e+12 -1.7533388405430865e+15 +9.0298114472449343e+19 
+8.0500000000000000e+01 -1.3687285412380897e-02 -2.1173403096185431e-05 +6.3284266641961144e+00 -2.3518912394006284e+00 +6.1362319920429494e+04 -2.3471688957881999e+08 +1.1640208323079123e+09 +7.6660508463164856e+11 -1.0127373757121252e+13 -1.5822276350799958e+15 +1.2938623535458489e+20 
+8.0600000000000009e+01 -1.3632309538815029e-02 -3.2034875812923607e-05 +6.3826274444855233e+00 -2.2023305007797136e+00 +5.9864716738025098e+04 -2.2342518572579819e+08 +1.2943750470755980e+09 +6.9469856260507800e+11 -1.1641408956988988e+13 -1.3806370995448285e+15 +1.6007654152230624e+20 
+8.0700000000000003e+01 -1.3577504725217305e-02 -4.3708754914273877e-05 +6.4366722230464237e+00 -1.9664152655800933e+00 +5.8301951030677534e+04 -2.1067333941247499e+08 +1.3748309014536009e+09 +6.1241229352102808e+11 -1.2678946200087670e+13 -1.1547668836799330e+15 +1.8310770355568948e+20 
+8.0800000000000011e+01 -1.3522873550424645e-02 -5.5215788145954762e-05 +6.4903412430373058e+00 -1.6892342097278612e+00 +5.6686959004152595e+04 -1.9671442220059001e+08 +1.4147139408354726e+09 +5.2185325645295172e+11 -1.3311246062138162e+13 -9.1081665349170788e+14 +1.9921839191234580e+20 
+8.0900000000000006e+01 -1.3468418593286546e-02 -6.5576723729015218e-05 +6.5434147517804275e+00 -1.4158759853203151e+00 +5.5032676637637102e+04 -1.8180150128882131e+08 +1.4233497024353318e+09 +4.2512839603002295e+11 -1.3609569045933730e+13 -6.5498597968712975e+14 +2.0914727593589031e+20 
+8.1000000000000000e+01 -1.3414142432631176e-02 -7.3812309217760911e-05 +6.5956729894774710e+00 -1.1914292789186465e+00 +5.3352040299405358e+04 -1.6618765138431185e+08 +1.4100637356842322e+09 +3.2434471622331946e+11 -1.3645175764304410e+13 -3.9347459725177669e+14 +2.1363302667514266e+20 
+8.1100000000000009e+01 -1.3360047209872689e-02 -7.9188989606717740e-05 +6.6468572999007245e+00 -1.0492430880314769e+00 +5.1660831717101508e+04 -1.5017927387450400e+08 +1.3821463402974231e+09 +2.2195143266639108e+11 -1.3475137874224785e+13 -1.3315676873452042e+14 +2.1330683254738380e+20 
+8.1200000000000003e+01 -1.3306133316661618e-02 -8.1955995536053643e-05 +6.6965534051522440e+00 -9.7570787324421937e-01 +4.9986216017425344e+04 -1.3429611465058014e+08 +1.3387468971686935e+09 +1.2176690570331134e+11 -1.3099771936256924e+13 +1.1639430930020258e+14 +2.0836996283751360e+20 
+8.1300000000000011e+01 -1.3252400707229812e-02 -8.2608256558330576e-05 +6.7443081294348701e+00 -9.4547432966728395e-01 +4.8358203764833212e+04 -1.1911124777764176e+08 +1.2769795101030786e+09 +2.7951719060785061e+10 -1.2505205307638461e+13 +3.4493088041782262e+14 +1.9891620034347611e+20 
+8.1400000000000006e+01 -1.3198849335785792e-02 -8.1640699486771861e-05 +6.7896682889604980e+00 -9.3319329513674831e-01 +4.6806805965819498e+04 -1.0519775590904289e+08 +1.1939583340614259e+09 -5.5333475384779831e+10 -1.1677565807992773e+13 +5.4220499904436419e+14 +1.8503933506331489e+20 
+8.1500000000000000e+01 -1.3145479156558842e-02 -7.9548253477473608e-05 +6.8321807070866125e+00 -9.1351548560180529e-01 +4.5362033229847526e+04 -9.3128713960050970e+07 +1.0867974803591175e+09 -1.2392808730060863e+11 -1.0602980862506797e+13 +6.9796889070395338e+14 +1.6683315085391652e+20 
+8.1600000000000009e+01 -1.3092290123768216e-02 -7.6825846225877359e-05 +6.8713922037386297e+00 -8.6109169382641626e-01 +4.4053896356983554e+04 -8.3477200558955580e+07 +9.5261108826260722e+08 -1.7367149684030890e+11 -9.2675781503881875e+12 +8.0197469891980762e+14 +1.4439143555966498e+20 
+8.1700000000000003e+01 -1.3039282191637466e-02 -7.3968406058777159e-05 +6.9068496003037332e+00 -7.5057267800835792e-01 +4.2912406065927200e+04 -7.6816292746583313e+07 +7.8851328376589239e+08 -2.0040309678587903e+11 -7.6574852280945107e+12 +8.4397460231534462e+14 +1.1780797505005303e+20 
+8.1800000000000011e+01 -1.2986455314385489e-02 -7.1470861420945878e-05 +6.9380997165745848e+00 -5.5660919251215724e-01 +4.1967573164479742e+04 -7.3719069307193071e+07 +5.9161819255378973e+08 -1.9996226601782791e+11 -5.7588296524422725e+12 +8.1372074080148200e+14 +8.7176555270016287e+19 
+8.1900000000000006e+01 -1.2933809446233352e-02 -6.9828140107897285e-05 +6.9646893729654238e+00 -2.5385202220001574e-01 +4.1249408428993382e+04 -7.4758608453627348e+07 +3.5903994998511034e+08 -1.6818838771220856e+11 -3.5577390643195435e+12 +7.0096526568637300e+14 +5.2590963402550346e+19 
+8.2000000000000000e+01 -1.2881344541408209e-02 -6.9535170433321594e-05 +6.9861653922473019e+00 +1.8304807134143344e-01 +4.0787922497603962e+04 -8.0507985607360199e+07 +8.7892684293014720e+07 -1.0092086782487497e+11 -1.0403410431926158e+12 +4.9546039286233769e+14 +1.4144985734296064e+19 
+8.2100000000000009e+01 -1.2829060753569179e-02 -7.0909822165351013e-05 +7.0022988074137062e+00 +7.6731444462184406e-01 +4.0598657278597821e+04 -9.1256386334062979e+07 -2.2164222794142482e+08 +3.8419545108586993e+09 +1.7832389553495808e+12 +1.9258256593349159e+14 -2.7803004478453850e+19 
+8.2200000000000003e+01 -1.2776959034144832e-02 -7.3561731236103226e-05 +7.0137575076540610e+00 +1.4636669327683920e+00 +4.0639278885441250e+04 -1.0615741939070494e+08 -5.5711441602821648e+08 +1.3946586728797000e+11 +4.8068839592810049e+12 -1.8979446691368834e+14 -7.1836285826575098e+19 
+8.2300000000000011e+01 -1.2725040534006939e-02 -7.6923474026120299e-05 +7.0214335966366939e+00 +2.2246994344954092e+00 +4.0852984453011355e+04 -1.2408079866547146e+08 -9.0300624069278240e+08 +2.9715768447653027e+11 +7.9004789358234834e+12 -6.2817261412609200e+14 -1.1627354702197875e+20 
+8.2400000000000006e+01 -1.2673306404026558e-02 -8.0427627725178567e-05 +7.0262191774762996e+00 +3.0030058909265862e+00 +4.1182971158141649e+04 -1.4389623901827013e+08 -1.2438000779512584e+09 +4.6812422868617157e+11 +1.0933908990600215e+13 -1.0990538101239049e+15 -1.5943347893480322e+20 
+8.2500000000000000e+01 -1.2621757795078410e-02 -8.3506769244066039e-05 +7.0290063548430579e+00 +3.7511802281407154e+00 +4.1572436080272491e+04 -1.6447345325788867e+08 -1.5639782983266985e+09 +6.4357230530207324e+11 +1.3777059179492262e+13 -1.5789399394787248e+15 -1.9963477166102666e+20 
+8.2600000000000009e+01 -1.2570395858029040e-02 -8.5593476013751005e-05 +7.0306872304191383e+00 +4.4218163988699848e+00 +4.1964576471710236e+04 -1.8468215765857810e+08 -1.8480232818118241e+09 +8.1470874784813123e+11 +1.6299814643871668e+13 -2.0443329662372958e+15 -2.3519611662680693e+20 
+8.2700000000000003e+01 -1.2519221743752562e-02 -8.6120325049404678e-05 +7.0321539085291764e+00 +4.9675083356581480e+00 +4.2302589436109032e+04 -2.0339206557106698e+08 -2.0804174014078622e+09 +9.7274036643617139e+11 +1.8372060462096168e+13 -2.4717347890064630e+15 -2.6443620427581243e+20 
+8.2800000000000011e+01 -1.2468236603115588e-02 -8.4519892782924583e-05 +7.0342984910583617e+00 +5.3408499392716466e+00 +4.2529672208159922e+04 -2.1947289284283501e+08 -2.2456430185509119e+09 +1.1088739907192188e+12 +1.9863681608026098e+13 -2.8376473600770975e+15 -2.8567372343060667e+20 
+8.2900000000000006e+01 -1.2417441586993474e-02 -8.0224756578019225e-05 +7.0380130826185496e+00 +5.4944351598382974e+00 +4.2589021879841122e+04 -2.3179435265022752e+08 -2.3281825124113154e+09 +1.2143164297147473e+12 +2.0644563215585699e+13 -3.1185725756080730e+15 -2.9722736539793555e+20 
+8.3000000000000000e+01 -1.2366837846255864e-02 -7.2667493768603032e-05 +7.0441897860462959e+00 +5.3808579456627434e+00 +4.2423835636321346e+04 -2.3922615991972959e+08 -2.3125182616014104e+09 +1.2802745060032356e+12 +2.0584590414136965e+13 -3.2910123687539490e+15 -2.9741582142570765e+20 
+8.3100000000000009e+01 -1.2316426538008336e-02 -6.1538799900341527e-05 +7.0535059115111540e+00 +4.9710541000268389e+00 +4.1992460266933536e+04 -2.4095170373437136e+08 -2.1891629026513762e+09 +1.3004415819200024e+12 +1.9603796340493949e+13 -3.3381881362250715e+15 -2.8519926116733747e+20 
+8.3200000000000003e+01 -1.2266208844320642e-02 -4.7561848039420562e-05 +7.0657796051520263e+00 +4.3093270908627357e+00 +4.1313840619783106e+04 -2.3740906295482662e+08 -1.9727501924851544e+09 +1.2784571250178154e+12 +1.7822806966482984e+13 -3.2701989806952940e+15 -2.6210378051075034e+20 
+8.3300000000000011e+01 -1.2216185953490015e-02 -3.1717929296366158e-05 +7.0806142175439373e+00 +3.4583222318585976e+00 +4.0422071309623119e+04 -2.2934999379741403e+08 -1.6839441425934756e+09 +1.2204471682794128e+12 +1.5412396241125135e+13 -3.1038635403288390e+15 -2.3029695328028502e+20 
+8.3400000000000006e+01 -1.2166359053816177e-02 -1.4988335656174999e-05 +7.0976131002283340e+00 +2.4806848837057984e+00 +3.9351246893345611e+04 -2.1752625129309338e+08 -1.3434087818747430e+09 +1.1325377349180303e+12 +1.2543338272344051e+13 -2.8560004253956920e+15 -1.9194635580834814e+20 
+8.3500000000000000e+01 -1.2116729333601235e-02 +1.6456415579481780e-06 +7.1163796053362995e+00 +1.4390603708410081e+00 +3.8135461901515700e+04 -2.0268959003772941e+08 -9.7180812549656081e+08 +1.0208548451130599e+12 +9.3864070418321992e+12 -2.5434282385983660e+15 -1.4921956241498256e+20 
+8.3600000000000009e+01 -1.2067297981146058e-02 +1.7202710997658998e-05 +7.1365170848576867e+00 +3.9609402071839395e-01 +3.6808810864918501e+04 -1.8559176453824365e+08 -5.8980619032816494e+08 +8.9152451782095142e+11 +6.1123765483393652e+12 -2.1829655781803825e+15 -1.0428414772189179e+20 
+8.3700000000000003e+01 -1.2018066184749475e-02 +3.0701580468118189e-05 +7.1576288899206801e+00 -5.8556879593130262e-01 +3.5405388365996165e+04 -1.6698453035434052e+08 -2.1806700862248799e+08 +7.5067278062876892e+11 +2.8920209295542759e+12 -1.7914310669166705e+15 -5.9307688513924284e+19 
+8.3800000000000011e+01 -1.1969035132715244e-02 +4.1160958822171771e-05 +7.1793183733009363e+00 -1.4432827626141058e+00 +3.3959288898260769e+04 -1.4761964134773237e+08 +1.2274540691550246e+08 +6.0442564781895435e+11 -1.0388585410766173e+11 -1.3856432910056982e+15 -1.6457758800580925e+19 
+8.3900000000000006e+01 -1.1920206013341712e-02 +4.7599554480238196e-05 +7.2011888860028463e+00 -2.1144025426337945e+00 +3.2504607050190923e+04 -1.2824885318694133e+08 +4.1196703694595599e+08 +4.5890914779868823e+11 -2.7045697836032163e+12 -9.8242087541230262e+14 +2.2098066521966232e+19 
+8.4000000000000000e+01 -1.1871580014929568e-02 +4.9036075646217951e-05 +7.2228437797703204e+00 -2.5362827840175912e+00 +3.1075437371109390e+04 -1.0962392079927738e+08 +6.2893385542186129e+08 +3.2024930319396057e+11 -4.7392567762344863e+12 -5.9858242925141562e+14 +5.4192211504214065e+19 
+8.4100000000000009e+01 -1.1823157663433746e-02 +4.4864535692691123e-05 +7.2439124393338616e+00 -2.6667566549129567e+00 +2.9700525260728606e+04 -9.2362663338928983e+07 +7.5925495532419360e+08 +1.9344785084103915e+11 -6.0876321928557715e+12 -2.4786730604978866e+14 +7.8264272763577713e+19 
+8.4200000000000003e+01 -1.1774936835390767e-02 +3.5980165380551333e-05 +7.2641283687264471e+00 -2.5455712270516604e+00 +2.8387220234335313e+04 -7.6547170925393581e+07 +8.1363184047691083e+08 +7.9009497029836273e+10 -6.8312185737663574e+12 +6.8301848241009664e+13 +9.5182527821841170e+19 
+8.4300000000000011e+01 -1.1726914744998988e-02 +2.3653500669995370e-05 +7.2832511075086472e+00 -2.2329520892708206e+00 +2.7137522517947225e+04 -6.2125595195003569e+07 +8.0903913102054524e+08 -2.3685359254509949e+10 -7.1019978740167480e+12 +3.5158170303253675e+14 +1.0642242622883973e+20 
+8.4400000000000006e+01 -1.1679088606453994e-02 +9.1550776252837148e-06 +7.3010401943256307e+00 -1.7891248368010346e+00 +2.5953432387716115e+04 -4.9046088754814439e+07 +7.6245144989489758e+08 -1.1525631133543335e+11 -7.0319520755046475e+12 +6.0362890640700788e+14 +1.1345941798683530e+20 
+8.4500000000000000e+01 -1.1631455633943931e-02 -6.2445678678478773e-06 +7.3172551651806685e+00 -1.2743150566899908e+00 +2.4836950268883596e+04 -3.7256807150076658e+07 +6.9084341735176170e+08 -1.9632292896375739e+11 -6.7530631362537783e+12 +8.2610004044935725e+14 +1.1776895273297697e+20 
+8.4600000000000009e+01 -1.1584013041666648e-02 -2.1274900046444855e-05 +7.3316555594668023e+00 -7.4874832750388465e-01 +2.3790076396246030e+04 -2.6705902177974802e+07 +6.1118964997672105e+08 -2.6750481194805499e+11 -6.3973129796910684e+12 +1.0206517713934982e+15 +1.2082647953698693e+20 
+8.4700000000000003e+01 -1.1536758043815720e-02 -3.4665383218621577e-05 +7.3440009151446297e+00 -2.7265022622284896e-01 +2.2814811083861678e+04 -1.7341527187182352e+07 +5.4046476444653952e+08 -3.2942154767592596e+11 -6.0966835316736113e+12 +1.1889407307058368e+15 +1.2410744753909457e+20 
+8.4800000000000011e+01 -1.1489687854583175e-02 -4.5145481653850236e-05 +7.3540507695235267e+00 +9.3753669818887039e-02 +2.1913154685417125e+04 -9.1118363375662472e+06 +4.9564337700043297e+08 -3.8269271688356866e+11 -5.9831567126281162e+12 +1.3326235309750740e+15 +1.2908730576375973e+20 
+8.4900000000000006e+01 -1.1442799688161606e-02 -5.1444658959821738e-05 +7.3615646602638813e+00 +2.9023774754346771e-01 +2.1087107529663481e+04 -1.9649832323597891e+06 +4.9370011716769636e+08 -4.2793790513765375e+11 -6.1887145644171777e+12 +1.4533567990638215e+15 +1.3724150515439691e+20 
+8.5000000000000000e+01 -1.1396090758748520e-02 -5.2292379702108737e-05 +7.3663021265574180e+00 +2.5657644454385059e-01 +2.0338669866114673e+04 +4.1508799907628973e+06 +5.5160959603101575e+08 -4.6577670920176654e+11 -6.8453389614184170e+12 +1.5527971919887945e+15 +1.5004549403101463e+20 
+8.5100000000000009e+01 -1.1349559066069437e-02 -4.6841474366882662e-05 +7.3680895435224922e+00 -4.7040146437607323e-02 +1.9669779908445886e+04 +9.2625255089956373e+06 +6.8031551831530249e+08 -4.9658189199882562e+11 -8.0369050481186211e+12 +1.6319780713991168e+15 +1.6840463526394921e+20 
+8.5200000000000003e+01 -1.1303205751984400e-02 -3.5938239675675222e-05 +7.3670206372238516e+00 -5.7875918447973274e-01 +1.9082127342138312e+04 +1.3296430019996559e+07 +8.6663791918577623e+08 -5.1973893741873578e+11 -9.6548606542888281e+12 +1.6894397710242772e+15 +1.9094394384645407e+20 
+8.5300000000000011e+01 -1.1257032743887709e-02 -2.0852338771226599e-05 +7.3632559714754864e+00 -1.2763121460028315e+00 +1.8577339726889175e+04 +1.6153996138484357e+07 +1.0913659171765134e+09 -5.3438650738086810e+11 -1.1542546786136533e+13 +1.7230993603848808e+15 +2.1571834785015202e+20 
+8.5400000000000006e+01 -1.1211041969179722e-02 -2.8534343781736274e-06 +7.3569561124209057e+00 -2.0774305298823803e+00 +1.8157044484397251e+04 +1.7736629283953711e+07 +1.3352886390538847e+09 -5.3966328678428278e+11 -1.3543304524546439e+13 +1.7308739743165705e+15 +2.4078277651210849e+20 
+8.5500000000000000e+01 -1.1165235355249463e-02 +1.6788810472352695e-05 +7.3482816221098357e+00 -2.9198458187439660e+00 +1.7822869270609142e+04 +1.7945730217558689e+07 +1.5791952056539452e+09 -5.3470792292742694e+11 -1.5500474896608768e+13 +1.7106806419331420e+15 +2.6419215822925650e+20 
+8.5600000000000009e+01 -1.1119614829498215e-02 +3.6804732374339954e-05 +7.3373930670051388e+00 -3.7412894763480882e+00 +1.7576441489954796e+04 +1.6682704688373445e+07 +1.8038747312798374e+09 -5.1865910329076654e+11 -1.7257398870914221e+13 +1.6604365051659872e+15 +2.8400142049830194e+20 
+8.5700000000000003e+01 -1.1074182319317389e-02 +5.5924668320917042e-05 +7.3244510099307814e+00 -4.4794929870274727e+00 +1.7419388756703269e+04 +1.3848954253025221e+07 +1.9901163375407486e+09 -4.9065548140601166e+11 -1.8657417481907066e+13 +1.5780586102667445e+15 +2.9826549183730195e+20 
+8.5800000000000011e+01 -1.1028939752101697e-02 +7.2878955510129531e-05 +7.3096160150571654e+00 -5.0721878450158666e+00 +1.7353338603608336e+04 +9.3458821456707716e+06 +2.1187091493527832e+09 -4.4983572466284052e+11 -1.9543871793396379e+13 +1.4614640431095285e+15 +3.0503930121208948e+20 
+8.5900000000000006e+01 -1.0983889055249104e-02 +8.6397930316846840e-05 +7.2930486476096057e+00 -5.4571055028188864e+00 +1.7379918506916307e+04 +3.0748926728503220e+06 +2.1704422770633435e+09 -3.9533850880896167e+11 -1.9760102738447789e+13 +1.3085699124379805e+15 +3.0237777557124632e+20 
+8.6000000000000000e+01 -1.0939032156149666e-02 +9.5211930544528714e-05 +7.2749094700768318e+00 -5.5719774872183159e+00 +1.7500756095248202e+04 -5.0626128312048549e+06 +2.1261048575612092e+09 -3.2630248594221075e+11 -1.9149451489783621e+13 +1.1172932612308646e+15 +2.8833584558970926e+20 
+8.6100000000000009e+01 -1.0894370666310934e-02 +9.8410828000224430e-05 +7.2553747216059952e+00 -5.3746494172777348e+00 +1.7713846597611126e+04 -1.5080670769722156e+07 +1.9734281747262063e+09 -2.4251531970375064e+11 -1.7614599000393695e+13 +8.8714386608099038e+14 +2.6177886034782729e+20 
+8.6200000000000003e+01 -1.0849904933658731e-02 +9.6522639301075493e-05 +7.2346833306431915e+00 -4.9034237496633626e+00 +1.8002656593948232e+04 -2.6655086831939045e+07 +1.7279122718071330e+09 -1.4636057497541885e+11 -1.5295586902658074e+13 +6.2400203690541088e+14 +2.2481386700108271e+20 
+8.6300000000000011e+01 -1.0805634990228023e-02 +9.0434916139876901e-05 +7.2130898992534691e+00 -4.2167170885239882e+00 +1.8347020438184019e+04 -3.9377107889222041e+07 +1.4119993586448886e+09 -4.0870800430031265e+10 -1.2391796785957162e+13 +3.3534073932431238e+14 +1.8035833385332611e+20 
+8.6400000000000006e+01 -1.0761560868052352e-02 +8.1035210042293155e-05 +7.1908490292601641e+00 -3.3729460299703384e+00 +1.8726772490016636e+04 -5.2837980827718593e+07 +1.0481316423697615e+09 +7.0921454825113846e+10 -9.1026102155278594e+12 +2.8632941312023598e+13 +1.3132972883923866e+20 
+8.6500000000000000e+01 -1.0717682599167314e-02 +6.9211072655712242e-05 +7.1682153230275034e+00 -2.4305271768957599e+00 +1.9121747084491086e+04 -6.6628952119549364e+07 +6.5875133271654236e+08 +1.8598363875151776e+11 -5.6274087806200830e+12 -2.8864838173543588e+14 +8.0645520277354234e+19 
